N°,Site,Longitude,Latitude,Altitude,Ic,Classe_Ic
1394,Tumbwe,27.39190252,-11.47186752,1347.564,3.86,Dur
1395,Tumbwe,27.39193895,-11.47185515,1347.64,1.19,Dur
1396,Tumbwe,27.39197815,-11.47184298,1347.72,0.76,Mi-dur
1397,Tumbwe,27.39201537,-11.47182932,1347.72,1.19,Dur
1398,Tumbwe,27.39205158,-11.47181017,1347.845,1.78,Dur
1399,Tumbwe,27.39208395,-11.47178985,1347.794,1.77,Dur
1400,Tumbwe,27.39212923,-11.47176117,1347.871,45.19,Dur
1401,Tumbwe,27.39215912,-11.47174124,1347.942,-0.79,Liquide
1402,Tumbwe,27.39219562,-11.4717299,1348.123,1.38,Dur
1403,Tumbwe,27.39223142,-11.47171318,1348.05,3.22,Dur
1404,Tumbwe,27.39226893,-11.47169808,1347.964,1.35,Dur
1405,Tumbwe,27.39230807,-11.47168742,1347.966,1.66,Dur
1406,Tumbwe,27.39233485,-11.47167738,1348.183,1.03,Dur
1407,Tumbwe,27.39237041,-11.47166117,1347.935,2.03,Dur
1408,Tumbwe,27.39240524,-11.47164069,1348.118,0.77,Mi-dur
1409,Tumbwe,27.39243828,-11.47162137,1348.123,1.05,Dur
1410,Tumbwe,27.3924746,-11.47160252,1348.258,0.67,Terne
1411,Tumbwe,27.39251069,-11.47158429,1348.343,1.03,Dur
1412,Tumbwe,27.39254748,-11.47156948,1348.46,27.39,Dur
1413,Tumbwe,27.39258979,-11.47155838,1348.497,1.54,Dur
1414,Tumbwe,27.39263778,-11.47153623,1349.353,1.08,Dur
1415,Tumbwe,27.39267675,-11.47151593,1349.325,1.36,Dur
1416,Tumbwe,27.39272735,-11.47149893,1348.648,1.19,Dur
1417,Tumbwe,27.39276636,-11.47148389,1348.711,1.47,Dur
1418,Tumbwe,27.39280596,-11.47147038,1348.842,1.96,Dur
1419,Tumbwe,27.39284471,-11.47145542,1348.921,0.72,Terne
1420,Tumbwe,27.39289542,-11.47143291,1349.049,0.65,Terne
1421,Tumbwe,27.39294567,-11.47141334,1349.007,1.03,Dur
1422,Tumbwe,27.39298534,-11.47139594,1349.074,0.56,Terne
1423,Tumbwe,27.39301302,-11.47136793,1349.379,1.12,Dur
1424,Tumbwe,27.39303267,-11.4713337,1349.509,3.86,Dur
1425,Tumbwe,27.39304914,-11.47129892,1349.572,1.19,Dur
1426,Tumbwe,27.3930487,-11.47126829,1349.625,0.76,Mi-dur
1427,Tumbwe,27.39303675,-11.47124175,1349.662,1.19,Dur
1428,Tumbwe,27.39301461,-11.47119972,1349.338,1.78,Dur
1429,Tumbwe,27.39299296,-11.47116191,1349.455,1.77,Dur
1430,Tumbwe,27.39296562,-11.47112085,1349.582,45.19,Dur
1431,Tumbwe,27.39293977,-11.4710846,1349.174,-0.79,Liquide
1432,Tumbwe,27.3929177,-11.47102738,1349.645,1.38,Dur
1433,Tumbwe,27.39292083,-11.47097312,1349.471,3.22,Dur
1434,Tumbwe,27.39293874,-11.47092102,1349.672,1.35,Dur
1435,Tumbwe,27.39295176,-11.47088649,1349.636,1.66,Dur
1436,Tumbwe,27.39297743,-11.47084018,1349.63,1.03,Dur
1437,Tumbwe,27.39301515,-11.47080382,1349.547,2.03,Dur
1438,Tumbwe,27.39305152,-11.47076483,1349.642,0.77,Mi-dur
1439,Tumbwe,27.39308702,-11.47072308,1349.751,1.05,Dur
1440,Tumbwe,27.39312364,-11.47067926,1349.765,0.67,Terne
1441,Tumbwe,27.39315019,-11.47064562,1350.151,1.03,Dur
1442,Tumbwe,27.39319594,-11.4706042,1350.102,27.39,Dur
1443,Tumbwe,27.39324201,-11.47056592,1350.236,1.54,Dur
1444,Tumbwe,27.39329073,-11.47053308,1350.121,1.08,Dur
1445,Tumbwe,27.39333013,-11.47049223,1350.268,1.36,Dur
1446,Tumbwe,27.39336569,-11.47046804,1350.272,1.19,Dur
1447,Tumbwe,27.39342078,-11.47042042,1350.327,1.47,Dur
1448,Tumbwe,27.39344918,-11.47038656,1350.51,1.96,Dur
1449,Tumbwe,27.39347873,-11.47035354,1350.709,0.72,Terne
1450,Tumbwe,27.3935075,-11.47032369,1350.521,0.65,Terne
1451,Tumbwe,27.39353923,-11.47029726,1350.605,1.03,Dur
1452,Tumbwe,27.39357225,-11.47026967,1350.781,0.56,Terne
1453,Tumbwe,27.3936071,-11.47024253,1350.886,1.12,Dur
1454,Tumbwe,27.39364747,-11.47020756,1350.892,3.86,Dur
1455,Tumbwe,27.39366973,-11.47018279,1350.913,1.19,Dur
1456,Tumbwe,27.39369935,-11.47015852,1350.986,0.76,Mi-dur
1457,Tumbwe,27.39373183,-11.47012987,1351.066,1.19,Dur
1458,Tumbwe,27.39375295,-11.47010503,1351.171,1.78,Dur
1459,Tumbwe,27.39372653,-11.47005216,1351.176,1.77,Dur
1460,Tumbwe,27.39371392,-11.47003576,1351.395,45.19,Dur
1461,Tumbwe,27.39369107,-11.47001415,1351.206,-0.79,Liquide
1462,Tumbwe,27.39366342,-11.47000128,1350.988,1.38,Dur
1463,Tumbwe,27.39362766,-11.46998163,1351.113,3.22,Dur
1464,Tumbwe,27.39360438,-11.46997045,1351.044,1.35,Dur
1465,Tumbwe,27.39356418,-11.46995809,1351.02,1.66,Dur
1466,Tumbwe,27.39353086,-11.4699558,1350.643,1.03,Dur
1467,Tumbwe,27.39349274,-11.46996249,1350.943,2.03,Dur
1468,Tumbwe,27.39346573,-11.4699694,1350.935,0.77,Mi-dur
1469,Tumbwe,27.39342643,-11.46997692,1350.842,1.05,Dur
1470,Tumbwe,27.39339556,-11.46998002,1350.852,0.67,Terne
1471,Tumbwe,27.39336592,-11.46997907,1350.923,1.03,Dur
1472,Tumbwe,27.39327057,-11.46999593,1350.975,27.39,Dur
1473,Tumbwe,27.39325385,-11.46997303,1351.293,1.54,Dur
1474,Tumbwe,27.39323479,-11.46995339,1351.134,1.08,Dur
1475,Tumbwe,27.39321243,-11.46993753,1350.86,1.36,Dur
1476,Tumbwe,27.39318681,-11.46992057,1351.329,1.19,Dur
1477,Tumbwe,27.39316139,-11.46989792,1351.001,1.47,Dur
1478,Tumbwe,27.3931411,-11.46989087,1350.958,1.96,Dur
1479,Tumbwe,27.39312385,-11.46988836,1351.435,0.72,Terne
1480,Tumbwe,27.39310783,-11.46987654,1351.346,0.65,Terne
1481,Tumbwe,27.39308836,-11.46985596,1351.267,1.03,Dur
1482,Tumbwe,27.39304995,-11.46981101,1350.973,0.56,Terne
1483,Tumbwe,27.39303607,-11.46979387,1351.018,1.12,Dur
1484,Tumbwe,27.39301478,-11.46978221,1351.126,3.86,Dur
1485,Tumbwe,27.39299694,-11.46976908,1350.904,1.19,Dur
1486,Tumbwe,27.39296834,-11.46974731,1351.036,0.76,Mi-dur
1487,Tumbwe,27.39294966,-11.46975798,1351.131,1.19,Dur
1488,Tumbwe,27.39293678,-11.46978841,1351.263,1.78,Dur
1489,Tumbwe,27.39288701,-11.46987858,1350.733,1.77,Dur
1490,Tumbwe,27.39287989,-11.46989182,1350.596,45.19,Dur
1491,Tumbwe,27.39286379,-11.46991291,1351.193,-0.79,Liquide
1492,Tumbwe,27.39283348,-11.46993458,1350.979,1.38,Dur
1493,Tumbwe,27.39281034,-11.46994923,1350.584,3.22,Dur
1494,Tumbwe,27.39279419,-11.46997295,1351.02,1.35,Dur
1495,Tumbwe,27.39277664,-11.46999299,1350.956,1.66,Dur
1496,Tumbwe,27.39275218,-11.47001266,1350.278,1.03,Dur
1497,Tumbwe,27.39273442,-11.4700185,1350.291,2.03,Dur
1498,Tumbwe,27.3927157,-11.47001002,1350.2,0.77,Mi-dur
1499,Tumbwe,27.39267538,-11.46999746,1350.266,1.05,Dur
1500,Tumbwe,27.39262971,-11.46999553,1350.461,0.67,Terne
1501,Tumbwe,27.39258611,-11.46999742,1350.685,1.03,Dur
1502,Tumbwe,27.39253226,-11.47001268,1350.217,27.39,Dur
1503,Tumbwe,27.39249168,-11.47003557,1350.298,1.54,Dur
1504,Tumbwe,27.39244243,-11.47006549,1349.858,1.08,Dur
1505,Tumbwe,27.39241351,-11.4700857,1349.663,1.36,Dur
1506,Tumbwe,27.39239354,-11.47009797,1349.899,1.19,Dur
1507,Tumbwe,27.39235381,-11.47011376,1349.697,1.47,Dur
1508,Tumbwe,27.39230739,-11.47012534,1349.782,1.96,Dur
1509,Tumbwe,27.39226851,-11.47014823,1349.757,0.72,Terne
1510,Tumbwe,27.39220982,-11.47017554,1349.799,0.65,Terne
1511,Tumbwe,27.39217001,-11.47018579,1349.388,1.03,Dur
1512,Tumbwe,27.39211082,-11.47020831,1349.32,0.56,Terne
1513,Tumbwe,27.39208629,-11.47024654,1349.431,1.12,Dur
1514,Tumbwe,27.39206453,-11.47028622,1349.687,3.86,Dur
1515,Tumbwe,27.39200592,-11.47030716,1349.21,1.19,Dur
1516,Tumbwe,27.39195365,-11.47032328,1349.122,0.76,Mi-dur
1517,Tumbwe,27.39189633,-11.47032866,1349.002,1.19,Dur
1518,Tumbwe,27.3918333,-11.47032751,1348.888,1.78,Dur
1519,Tumbwe,27.39178439,-11.47032913,1349.112,1.77,Dur
1520,Tumbwe,27.39172326,-11.47032777,1349.11,45.19,Dur
1521,Tumbwe,27.39165989,-11.47033166,1348.889,-0.79,Liquide
1522,Tumbwe,27.39159819,-11.4703477,1348.711,1.38,Dur
1523,Tumbwe,27.39155257,-11.47037041,1348.873,3.22,Dur
1524,Tumbwe,27.39150521,-11.47040731,1348.503,1.35,Dur
1525,Tumbwe,27.39147037,-11.47043657,1348.582,1.66,Dur
1526,Tumbwe,27.39143217,-11.47048187,1348.352,1.03,Dur
1527,Tumbwe,27.39138615,-11.47051996,1348.149,2.03,Dur
1528,Tumbwe,27.3913365,-11.47055052,1348.039,0.77,Mi-dur
1529,Tumbwe,27.39129388,-11.47056301,1348.206,1.05,Dur
1530,Tumbwe,27.39123435,-11.47058212,1347.863,0.67,Terne
1531,Tumbwe,27.39118854,-11.47058912,1348.002,1.03,Dur
1532,Tumbwe,27.39112795,-11.4705857,1347.889,27.39,Dur
1533,Tumbwe,27.39107396,-11.47060008,1347.565,1.54,Dur
1534,Tumbwe,27.39103117,-11.47061684,1347.643,1.08,Dur
1535,Tumbwe,27.39095387,-11.47064707,1347.053,1.36,Dur
1536,Tumbwe,27.39090863,-11.47066681,1347.334,1.19,Dur
1537,Tumbwe,27.39085716,-11.47070575,1346.75,1.47,Dur
1538,Tumbwe,27.39082115,-11.47073246,1347.096,1.96,Dur
1539,Tumbwe,27.3907861,-11.47075935,1346.888,0.72,Terne
1540,Tumbwe,27.39075022,-11.47079758,1346.035,0.65,Terne
1541,Tumbwe,27.39073421,-11.47081638,1346.653,1.03,Dur
1542,Tumbwe,27.39069684,-11.47086493,1346.786,0.56,Terne
1543,Tumbwe,27.3906703,-11.47090949,1345.715,1.12,Dur
1544,Tumbwe,27.39064877,-11.47094347,1346.408,3.86,Dur
1545,Tumbwe,27.390631,-11.47098213,1346.198,1.19,Dur
1546,Tumbwe,27.39063182,-11.47102882,1346.488,0.76,Mi-dur
1547,Tumbwe,27.39063253,-11.4710686,1346.52,1.19,Dur
1548,Tumbwe,27.39061961,-11.47110556,1346.483,1.78,Dur
1549,Tumbwe,27.39061401,-11.47112532,1346.383,1.77,Dur
1550,Tumbwe,27.39059793,-11.4711438,1346.603,45.19,Dur
1551,Tumbwe,27.39057125,-11.47117226,1346.144,-0.79,Liquide
1552,Tumbwe,27.39054608,-11.47121037,1345.65,1.38,Dur
1553,Tumbwe,27.39052039,-11.47125936,1345.502,3.22,Dur
1554,Tumbwe,27.39050342,-11.47131301,1345.023,1.35,Dur
1555,Tumbwe,27.39049998,-11.47136913,1345.401,1.66,Dur
1556,Tumbwe,27.39048994,-11.47142095,1345.116,1.03,Dur
1557,Tumbwe,27.39048361,-11.47146933,1344.922,2.03,Dur
1558,Tumbwe,27.39048443,-11.47151997,1344.777,0.77,Mi-dur
1559,Tumbwe,27.39049157,-11.47156726,1344.593,1.05,Dur
1560,Tumbwe,27.39052159,-11.47160117,1344.621,0.67,Terne
1561,Tumbwe,27.39055173,-11.47164349,1345.058,1.03,Dur
1562,Tumbwe,27.39055583,-11.47169141,1344.892,27.39,Dur
1563,Tumbwe,27.39056582,-11.47171931,1344.538,1.54,Dur
1564,Tumbwe,27.39056596,-11.47175251,1344.38,1.08,Dur
1565,Tumbwe,27.39055298,-11.47179958,1344.07,1.36,Dur
1566,Tumbwe,27.39053522,-11.4718565,1343.871,1.19,Dur
1567,Tumbwe,27.39051778,-11.47190714,1343.9,1.47,Dur
1568,Tumbwe,27.39050599,-11.47195964,1342.847,1.96,Dur
1569,Tumbwe,27.3905102,-11.47197214,1343.741,0.72,Terne
1570,Tumbwe,27.39053325,-11.47208725,1343.253,0.65,Terne
1571,Tumbwe,27.39049936,-11.47212349,1343.043,1.03,Dur
1572,Tumbwe,27.39046059,-11.47216146,1343.08,0.56,Terne
1573,Tumbwe,27.39041017,-11.47220359,1342.747,1.12,Dur
1574,Tumbwe,27.39037041,-11.47223912,1342.802,3.86,Dur
1575,Tumbwe,27.39032292,-11.47228806,1342.349,1.19,Dur
1576,Tumbwe,27.39029154,-11.47232854,1342.173,0.76,Mi-dur
1577,Tumbwe,27.390248,-11.47238279,1341.715,1.19,Dur
1578,Tumbwe,27.39021623,-11.47242158,1341.509,1.78,Dur
1579,Tumbwe,27.39019006,-11.47246496,1341.63,1.77,Dur
1580,Tumbwe,27.39013531,-11.47253303,1341.24,45.19,Dur
1581,Tumbwe,27.39010609,-11.47257091,1341.038,-0.79,Liquide
1582,Tumbwe,27.39006585,-11.47262011,1340.684,1.38,Dur
1583,Tumbwe,27.39001421,-11.4726607,1340.597,3.22,Dur
1584,Tumbwe,27.38996653,-11.47270747,1341.426,1.35,Dur
1585,Tumbwe,27.38993715,-11.47274004,1341.501,1.66,Dur
1586,Tumbwe,27.38992656,-11.47277942,1340.275,1.03,Dur
1587,Tumbwe,27.38995952,-11.47282482,1340.644,2.03,Dur
1588,Tumbwe,27.39001565,-11.47285181,1340.601,0.77,Mi-dur
1589,Tumbwe,27.39006772,-11.47288938,1340.396,1.05,Dur
1590,Tumbwe,27.39010477,-11.47291387,1340.349,0.67,Terne
1591,Tumbwe,27.39016716,-11.47295956,1340.509,1.03,Dur
1592,Tumbwe,27.39020429,-11.47298402,1340.702,27.39,Dur
1593,Tumbwe,27.39025257,-11.47302209,1340.695,1.54,Dur
1594,Tumbwe,27.39030197,-11.47305993,1340.799,1.08,Dur
1595,Tumbwe,27.39035045,-11.47309691,1340.795,1.36,Dur
1596,Tumbwe,27.39039457,-11.47313709,1340.847,1.19,Dur
1597,Tumbwe,27.3904312,-11.47318942,1341.083,1.47,Dur
1598,Tumbwe,27.39041718,-11.47321308,1341.176,1.96,Dur
1599,Tumbwe,27.39037933,-11.47325497,1340.714,0.72,Terne
1600,Tumbwe,27.39033787,-11.47327622,1340.827,0.65,Terne
1601,Tumbwe,27.39028024,-11.47329251,1340.362,1.03,Dur
1602,Tumbwe,27.39022543,-11.47331705,1340.078,0.56,Terne
1603,Tumbwe,27.39016937,-11.47334016,1339.913,1.12,Dur
1604,Tumbwe,27.39011732,-11.47336855,1339.817,3.86,Dur
1605,Tumbwe,27.39008167,-11.47339435,1339.929,1.19,Dur
1606,Tumbwe,27.39005362,-11.47342334,1339.698,0.76,Mi-dur
1607,Tumbwe,27.39000993,-11.4734568,1339.543,1.19,Dur
1608,Tumbwe,27.38995765,-11.47350479,1339.571,1.78,Dur
1609,Tumbwe,27.38997563,-11.47354722,1339.392,1.77,Dur
1610,Tumbwe,27.39001144,-11.47358589,1339.393,45.19,Dur
1611,Tumbwe,27.39004269,-11.4736143,1339.814,-0.79,Liquide
1612,Tumbwe,27.39006574,-11.47364489,1339.691,1.38,Dur
1613,Tumbwe,27.39010767,-11.47368689,1339.516,3.22,Dur
1614,Tumbwe,27.39014296,-11.47371104,1339.678,1.35,Dur
1615,Tumbwe,27.39018206,-11.47373375,1339.844,1.66,Dur
1616,Tumbwe,27.39022316,-11.47375698,1339.807,1.03,Dur
1617,Tumbwe,27.39026914,-11.47378861,1339.637,2.03,Dur
1618,Tumbwe,27.39033518,-11.47382321,1340.061,0.77,Mi-dur
1619,Tumbwe,27.39038295,-11.47384629,1339.782,1.05,Dur
1620,Tumbwe,27.39041949,-11.47386739,1340.052,0.67,Terne
1621,Tumbwe,27.39045626,-11.47388772,1340.136,1.03,Dur
1622,Tumbwe,27.39050237,-11.47392462,1340.157,27.39,Dur
1623,Tumbwe,27.39054002,-11.47395975,1340.014,1.54,Dur
1624,Tumbwe,27.39058346,-11.47399358,1340.135,1.08,Dur
1625,Tumbwe,27.39062899,-11.47402995,1340.099,1.36,Dur
1626,Tumbwe,27.39065842,-11.47405793,1340.19,1.19,Dur
1627,Tumbwe,27.39063091,-11.47414614,1340.279,1.47,Dur
1628,Tumbwe,27.39060516,-11.47417922,1339.755,1.96,Dur
1629,Tumbwe,27.39057043,-11.47422411,1339.574,0.72,Terne
1630,Tumbwe,27.39053933,-11.47426757,1339.202,0.65,Terne
1631,Tumbwe,27.39052161,-11.47430351,1339.309,1.03,Dur
1632,Tumbwe,27.39049697,-11.47435234,1338.983,0.56,Terne
1633,Tumbwe,27.39048931,-11.47440663,1339.203,1.12,Dur
1634,Tumbwe,27.39049174,-11.47444915,1338.843,3.86,Dur
1635,Tumbwe,27.39049711,-11.47448183,1339.059,1.19,Dur
1636,Tumbwe,27.3903015,-11.47457281,1338.601,0.76,Mi-dur
1637,Tumbwe,27.39027886,-11.47455813,1338.222,1.19,Dur
1638,Tumbwe,27.39024245,-11.4745321,1338.169,1.78,Dur
1639,Tumbwe,27.39020775,-11.47450792,1338.209,1.77,Dur
1640,Tumbwe,27.39017443,-11.47448362,1338.222,45.19,Dur
1641,Tumbwe,27.39013736,-11.47445714,1338.103,-0.79,Liquide
1642,Tumbwe,27.39010127,-11.47443138,1338.176,1.38,Dur
1643,Tumbwe,27.39006656,-11.47440703,1338.204,3.22,Dur
1644,Tumbwe,27.39004512,-11.4743926,1338.185,1.35,Dur
1645,Tumbwe,27.38999864,-11.47435694,1338.103,1.66,Dur
1646,Tumbwe,27.38995081,-11.47432389,1338.087,1.03,Dur
1647,Tumbwe,27.38990394,-11.47429099,1338.044,2.03,Dur
1648,Tumbwe,27.38987138,-11.47426677,1338.012,0.77,Mi-dur
1649,Tumbwe,27.3898351,-11.47424036,1337.934,1.05,Dur
1650,Tumbwe,27.38979803,-11.47421348,1338.031,0.67,Terne
1651,Tumbwe,27.38973788,-11.47417361,1337.953,1.03,Dur
1652,Tumbwe,27.38970636,-11.47415082,1337.992,27.39,Dur
1653,Tumbwe,27.38965997,-11.47411925,1337.992,1.54,Dur
1654,Tumbwe,27.38962909,-11.47409736,1337.869,1.08,Dur
1655,Tumbwe,27.38960507,-11.47408135,1338.096,1.36,Dur
1656,Tumbwe,27.38957148,-11.47405486,1337.862,1.19,Dur
1657,Tumbwe,27.38953706,-11.47403099,1337.821,1.47,Dur
1658,Tumbwe,27.38948818,-11.47399706,1337.717,1.96,Dur
1659,Tumbwe,27.38946544,-11.47398309,1337.817,0.72,Terne
1660,Tumbwe,27.38943096,-11.47395612,1337.745,0.65,Terne
1661,Tumbwe,27.38939565,-11.47393166,1337.778,1.03,Dur
1662,Tumbwe,27.38935075,-11.47389714,1337.624,0.56,Terne
1663,Tumbwe,27.38930343,-11.47386385,1337.64,1.12,Dur
1664,Tumbwe,27.38925473,-11.47383091,1337.576,3.86,Dur
1665,Tumbwe,27.38917966,-11.47377528,1337.567,1.19,Dur
1666,Tumbwe,27.38914877,-11.47375462,1337.511,0.76,Mi-dur
1667,Tumbwe,27.38910162,-11.47372163,1337.532,1.19,Dur
1668,Tumbwe,27.38905583,-11.47368661,1337.468,1.78,Dur
1669,Tumbwe,27.38901964,-11.47366313,1337.411,1.77,Dur
1670,Tumbwe,27.38896279,-11.47362231,1337.414,45.19,Dur
1671,Tumbwe,27.38892895,-11.47359877,1337.393,-0.79,Liquide
1672,Tumbwe,27.38888354,-11.47356765,1337.364,1.38,Dur
1673,Tumbwe,27.38881866,-11.4735206,1337.341,3.22,Dur
1674,Tumbwe,27.38878351,-11.47349724,1337.257,1.35,Dur
1675,Tumbwe,27.38874903,-11.47347293,1337.586,1.66,Dur
1676,Tumbwe,27.38870452,-11.47344092,1337.274,1.03,Dur
1677,Tumbwe,27.38866137,-11.47341003,1337.208,2.03,Dur
1678,Tumbwe,27.38863012,-11.47338536,1337.181,0.77,Mi-dur
1679,Tumbwe,27.38859374,-11.47336271,1337.156,1.05,Dur
1680,Tumbwe,27.38856069,-11.47334011,1337.237,0.67,Terne
1681,Tumbwe,27.38848632,-11.47328145,1337.023,1.03,Dur
1682,Tumbwe,27.38843873,-11.47325024,1337.034,27.39,Dur
1683,Tumbwe,27.38840308,-11.47322608,1337.019,1.54,Dur
1684,Tumbwe,27.38835571,-11.4731946,1336.951,1.08,Dur
1685,Tumbwe,27.38832019,-11.4731696,1337.01,1.36,Dur
1686,Tumbwe,27.38828467,-11.4731425,1337.011,1.19,Dur
1687,Tumbwe,27.38826141,-11.47312564,1336.898,1.47,Dur
1688,Tumbwe,27.38821404,-11.47309205,1336.818,1.96,Dur
1689,Tumbwe,27.38814181,-11.47303298,1336.754,0.72,Terne
1690,Tumbwe,27.38808811,-11.47300349,1336.761,0.65,Terne
1691,Tumbwe,27.38805334,-11.4729803,1336.709,1.03,Dur
1692,Tumbwe,27.38801868,-11.47295466,1336.646,0.56,Terne
1693,Tumbwe,27.38799431,-11.47293919,1336.933,1.12,Dur
1694,Tumbwe,27.38796026,-11.47291436,1336.716,3.86,Dur
1695,Tumbwe,27.38792721,-11.47289064,1336.58,1.19,Dur
1696,Tumbwe,27.38786831,-11.47284659,1336.543,0.76,Mi-dur
1697,Tumbwe,27.38777409,-11.47278083,1336.321,1.19,Dur
1698,Tumbwe,27.3877269,-11.47274565,1336.336,1.78,Dur
1699,Tumbwe,27.38767906,-11.47271146,1336.286,1.77,Dur
1700,Tumbwe,27.3876153,-11.47265661,1336.387,45.19,Dur
1701,Tumbwe,27.38756797,-11.47262457,1336.032,-0.79,Liquide
1702,Tumbwe,27.38750759,-11.47257648,1336.015,1.38,Dur
1703,Tumbwe,27.38746593,-11.47254787,1335.967,3.22,Dur
1704,Tumbwe,27.38736243,-11.47246835,1336.101,1.35,Dur
1705,Tumbwe,27.38722276,-11.47236191,1335.803,1.66,Dur
1706,Tumbwe,27.38712771,-11.47230243,1335.571,1.03,Dur
1707,Tumbwe,27.3870309,-11.47223003,1336.325,2.03,Dur
1708,Tumbwe,27.38693427,-11.47215753,1337.688,0.77,Mi-dur
1709,Tumbwe,27.38684009,-11.4721,1335.448,1.05,Dur
1710,Tumbwe,27.38678248,-11.47205693,1335.112,0.67,Terne
1711,Tumbwe,27.38675029,-11.47203836,1335.107,1.03,Dur
1712,Tumbwe,27.38665705,-11.4719672,1335.053,27.39,Dur
1713,Tumbwe,27.38660972,-11.47193652,1334.97,1.54,Dur
1714,Tumbwe,27.38657482,-11.47191261,1334.708,1.08,Dur
1715,Tumbwe,27.38651451,-11.47186673,1335.017,1.36,Dur
1716,Tumbwe,27.38648189,-11.47184284,1334.65,1.19,Dur
1717,Tumbwe,27.38643809,-11.47181283,1334.73,1.47,Dur
1718,Tumbwe,27.38639156,-11.47178353,1334.554,1.96,Dur
1719,Tumbwe,27.38633251,-11.47174663,1334.548,0.72,Terne
1720,Tumbwe,27.38628776,-11.47171389,1334.448,0.65,Terne
1721,Tumbwe,27.38624069,-11.47168288,1334.333,1.03,Dur
1722,Tumbwe,27.38618311,-11.4716429,1334.235,0.56,Terne
1723,Tumbwe,27.3861394,-11.47161644,1334.065,1.12,Dur
1724,Tumbwe,27.38609311,-11.47158309,1334.065,3.86,Dur
1725,Tumbwe,27.38603193,-11.47154417,1334.003,1.19,Dur
1726,Tumbwe,27.38598835,-11.47151198,1333.855,0.76,Mi-dur
1727,Tumbwe,27.38593469,-11.4714717,1333.774,1.19,Dur
1728,Tumbwe,27.38584557,-11.47140749,1333.696,1.78,Dur
1729,Tumbwe,27.38578082,-11.47136027,1333.6,1.77,Dur
1730,Tumbwe,27.38573409,-11.47133151,1333.665,45.19,Dur
1731,Tumbwe,27.38567621,-11.47129045,1333.551,-0.79,Liquide
1732,Tumbwe,27.38565463,-11.47127603,1333.551,1.38,Dur
1733,Tumbwe,27.3855956,-11.47123379,1333.338,3.22,Dur
1734,Tumbwe,27.38556218,-11.47120985,1333.254,1.35,Dur
1735,Tumbwe,27.38552852,-11.47118568,1333.295,1.66,Dur
1736,Tumbwe,27.38549223,-11.47116117,1333.298,1.03,Dur
1737,Tumbwe,27.3854458,-11.47112724,1333.095,2.03,Dur
1738,Tumbwe,27.38540102,-11.47109657,1333.056,0.77,Mi-dur
1739,Tumbwe,27.38535806,-11.47106528,1333.008,1.05,Dur
1740,Tumbwe,27.38531097,-11.47103342,1332.92,0.67,Terne
1741,Tumbwe,27.38527742,-11.47101006,1332.9,1.03,Dur
1742,Tumbwe,27.38524893,-11.47098764,1332.923,27.39,Dur
1743,Tumbwe,27.38517399,-11.47093422,1333.005,1.54,Dur
1744,Tumbwe,27.38514091,-11.47091078,1332.67,1.08,Dur
1745,Tumbwe,27.38509625,-11.47087967,1332.583,1.36,Dur
1746,Tumbwe,27.38505597,-11.47084852,1332.557,1.19,Dur
1747,Tumbwe,27.38499919,-11.47080935,1332.674,1.47,Dur
1748,Tumbwe,27.384961,-11.47078471,1332.409,1.96,Dur
1749,Tumbwe,27.38492476,-11.47075578,1332.321,0.72,Terne
1750,Tumbwe,27.38489343,-11.47073609,1332.326,0.65,Terne
1751,Tumbwe,27.38485525,-11.47070846,1332.187,1.03,Dur
1752,Tumbwe,27.38481247,-11.47067092,1332.224,0.56,Terne
1753,Tumbwe,27.38474323,-11.47062273,1332.029,1.12,Dur
1754,Tumbwe,27.3846533,-11.47056754,1332.252,3.86,Dur
1755,Tumbwe,27.384599,-11.47052286,1331.722,1.19,Dur
1756,Tumbwe,27.38454296,-11.47048664,1331.676,0.76,Mi-dur
1757,Tumbwe,27.38450717,-11.47046304,1331.586,1.19,Dur
1758,Tumbwe,27.38446017,-11.47043047,1331.571,1.78,Dur
1759,Tumbwe,27.38441069,-11.47039396,1331.476,1.77,Dur
1760,Tumbwe,27.38432998,-11.47033348,1331.418,45.19,Dur
1761,Tumbwe,27.38423583,-11.47027075,1331.241,-0.79,Liquide
1762,Tumbwe,27.38413494,-11.47019701,1331.333,1.38,Dur
1763,Tumbwe,27.38406405,-11.47014683,1331.111,3.22,Dur
1764,Tumbwe,27.38400506,-11.47010363,1330.965,1.35,Dur
1765,Tumbwe,27.38394093,-11.47005899,1330.866,1.66,Dur
1766,Tumbwe,27.3838913,-11.4700232,1330.777,1.03,Dur
1767,Tumbwe,27.38380773,-11.46996675,1330.966,2.03,Dur
1768,Tumbwe,27.3839712,-11.47004994,1330.844,0.77,Mi-dur
1769,Tumbwe,27.38399632,-11.47001973,1331.736,1.05,Dur
1770,Tumbwe,27.38402216,-11.46999007,1331.993,0.67,Terne
1771,Tumbwe,27.38405368,-11.4699608,1332.042,1.03,Dur
1772,Tumbwe,27.38409032,-11.4699376,1332.108,27.39,Dur
1773,Tumbwe,27.38418077,-11.46988074,1332.543,1.54,Dur
1774,Tumbwe,27.38421004,-11.46985288,1332.813,1.08,Dur
1775,Tumbwe,27.38423102,-11.46982396,1332.892,1.36,Dur
1776,Tumbwe,27.38426252,-11.46979725,1332.925,1.19,Dur
1777,Tumbwe,27.38427976,-11.46977913,1333.141,1.47,Dur
1778,Tumbwe,27.38434003,-11.46971529,1333.523,1.96,Dur
